LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,QGDP,TOT,PC_CHGPY,Q,2008-Q3,-0.314547504,
NOR,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-1.078735198,
NOR,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-0.647336721,
NOR,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-1.570354162,
NOR,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-1.326673352,
NOR,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-1.582324827,
NOR,QGDP,TOT,PC_CHGPY,Q,2010-Q1,1.17341442,
NOR,QGDP,TOT,PC_CHGPY,Q,2010-Q2,0.986263818,
NOR,QGDP,TOT,PC_CHGPY,Q,2010-Q3,-1.583117556,
NOR,QGDP,TOT,PC_CHGPY,Q,2010-Q4,1.125758917,
NOR,QGDP,TOT,PC_CHGPY,Q,2011-Q1,-0.716850427,
NOR,QGDP,TOT,PC_CHGPY,Q,2011-Q2,-0.065040358,
NOR,QGDP,TOT,PC_CHGPY,Q,2011-Q3,4.129197076,
NOR,QGDP,TOT,PC_CHGPY,Q,2011-Q4,1.338047272,
NOR,QGDP,TOT,PC_CHGPY,Q,2012-Q1,3.439979648,
NOR,QGDP,TOT,PC_CHGPY,Q,2012-Q2,4.114329873,
NOR,QGDP,TOT,PC_CHGPY,Q,2012-Q3,0.978067388,
NOR,QGDP,TOT,PC_CHGPY,Q,2012-Q4,1.750952373,
NOR,QGDP,TOT,PC_CHGPY,Q,2013-Q1,-0.259778138,
NOR,QGDP,TOT,PC_CHGPY,Q,2013-Q2,0.224397702,
NOR,QGDP,TOT,PC_CHGPY,Q,2013-Q3,2.696098976,
NOR,QGDP,TOT,PC_CHGPY,Q,2013-Q4,1.682972714,
NOR,QGDP,TOT,PC_CHGPY,Q,2014-Q1,2.058856329,
NOR,QGDP,TOT,PC_CHGPY,Q,2014-Q2,2.075706131,
NOR,QGDP,TOT,PC_CHGPY,Q,2014-Q3,1.509161811,
NOR,QGDP,TOT,PC_CHGPY,Q,2014-Q4,2.932518752,
NOR,QGDP,TOT,PC_CHGPY,Q,2015-Q1,2.136302822,
NOR,QGDP,TOT,PC_CHGPY,Q,2015-Q2,1.924428113,
NOR,QGDP,TOT,PC_CHGPY,Q,2015-Q3,2.68709773,
NOR,QGDP,TOT,PC_CHGPY,Q,2015-Q4,0.556183286,
NOR,QGDP,TOT,PC_CHGPY,Q,2016-Q1,0.949763569,
NOR,QGDP,TOT,PC_CHGPY,Q,2016-Q2,0.385706397,
NOR,QGDP,TOT,PC_CHGPY,Q,2016-Q3,-1.081657864,
NOR,QGDP,TOT,PC_CHGPY,Q,2016-Q4,1.131210516,
NOR,QGDP,TOT,PC_CHGPY,Q,2017-Q1,2.000701794,
NOR,QGDP,TOT,PC_CHGPY,Q,2017-Q2,3.016079238,
NOR,QGDP,TOT,PC_CHGPY,Q,2017-Q3,4.041466204,
NOR,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.081467905,
NOR,QGDP,TOT,PC_CHGPY,Q,2018-Q1,1.863449402,
NOR,QGDP,TOT,PC_CHGPY,Q,2018-Q2,1.194846951,
NOR,QGDP,TOT,PC_CHGPY,Q,2018-Q3,1.139360105,
NOR,QGDP,TOT,PC_CHGPY,Q,2018-Q4,1.753153678,
NOR,QGDP,TOT,PC_CHGPY,Q,2019-Q1,0.688701644,
NOR,QGDP,TOT,PC_CHGPY,Q,2019-Q2,0.559523366,
NOR,QGDP,TOT,PC_CHGPY,Q,2019-Q3,0.148885882,
NOR,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.549642783,
NOR,QGDP,TOT,PC_CHGPY,Q,2020-Q1,0.491073338,
NOR,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-4.363527272,
NOR,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-0.295535243,
NOR,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-1.077017114,
NOR,QGDP,TOT,PC_CHGPY,Q,2021-Q1,0.213031669,
NOR,QGDP,TOT,PC_CHGPY,Q,2021-Q2,5.909962451,
NOR,QGDP,TOT,PC_CHGPY,Q,2021-Q3,5.364188889,
NOR,QGDP,TOT,PC_CHGPY,Q,2021-Q4,4.711182522,
NOR,QGDP,TOT,PC_CHGPY,Q,2022-Q1,3.727841006,
ISL,QGDP,TOT,PC_CHGPY,Q,2002-Q2,0.951638529,
ISL,QGDP,TOT,PC_CHGPY,Q,2002-Q3,2.598411946,
ISL,QGDP,TOT,PC_CHGPY,Q,2002-Q4,-1.462542032,
ISL,QGDP,TOT,PC_CHGPY,Q,2003-Q1,6.543380706,
ISL,QGDP,TOT,PC_CHGPY,Q,2003-Q2,-0.378647032,
ISL,QGDP,TOT,PC_CHGPY,Q,2003-Q3,0.654018046,
ISL,QGDP,TOT,PC_CHGPY,Q,2003-Q4,1.915706784,
ISL,QGDP,TOT,PC_CHGPY,Q,2004-Q1,4.301351642,
ISL,QGDP,TOT,PC_CHGPY,Q,2004-Q2,6.40407472,
ISL,QGDP,TOT,PC_CHGPY,Q,2004-Q3,11.422376965,
ISL,QGDP,TOT,PC_CHGPY,Q,2004-Q4,9.128707846,
ISL,QGDP,TOT,PC_CHGPY,Q,2005-Q1,1.997800807,
ISL,QGDP,TOT,PC_CHGPY,Q,2005-Q2,10.47974865,
ISL,QGDP,TOT,PC_CHGPY,Q,2005-Q3,5.776445444,
ISL,QGDP,TOT,PC_CHGPY,Q,2005-Q4,6.277517135,
ISL,QGDP,TOT,PC_CHGPY,Q,2006-Q1,9.185705615,
ISL,QGDP,TOT,PC_CHGPY,Q,2006-Q2,5.611977389,
ISL,QGDP,TOT,PC_CHGPY,Q,2006-Q3,5.697449288,
ISL,QGDP,TOT,PC_CHGPY,Q,2006-Q4,5.004576498,
ISL,QGDP,TOT,PC_CHGPY,Q,2007-Q1,7.44643438,
ISL,QGDP,TOT,PC_CHGPY,Q,2007-Q2,8.097602883,
ISL,QGDP,TOT,PC_CHGPY,Q,2007-Q3,7.315938588,
ISL,QGDP,TOT,PC_CHGPY,Q,2007-Q4,10.888773031,
ISL,QGDP,TOT,PC_CHGPY,Q,2008-Q1,6.07380934,
ISL,QGDP,TOT,PC_CHGPY,Q,2008-Q2,4.071273022,
ISL,QGDP,TOT,PC_CHGPY,Q,2008-Q3,-1.076496937,
ISL,QGDP,TOT,PC_CHGPY,Q,2008-Q4,0.021443322,
ISL,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-7.375694711,
ISL,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-10.205126783,
ISL,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-3.736742223,
ISL,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-9.122327258,
ISL,QGDP,TOT,PC_CHGPY,Q,2010-Q1,-5.216354137,
ISL,QGDP,TOT,PC_CHGPY,Q,2010-Q2,-1.076424293,
ISL,QGDP,TOT,PC_CHGPY,Q,2010-Q3,-4.476266226,
ISL,QGDP,TOT,PC_CHGPY,Q,2010-Q4,-0.555381275,
ISL,QGDP,TOT,PC_CHGPY,Q,2011-Q1,1.4019793,
ISL,QGDP,TOT,PC_CHGPY,Q,2011-Q2,0.224082083,
ISL,QGDP,TOT,PC_CHGPY,Q,2011-Q3,4.05980913,
ISL,QGDP,TOT,PC_CHGPY,Q,2011-Q4,1.725537588,
ISL,QGDP,TOT,PC_CHGPY,Q,2012-Q1,2.625104086,
ISL,QGDP,TOT,PC_CHGPY,Q,2012-Q2,1.303316363,
ISL,QGDP,TOT,PC_CHGPY,Q,2012-Q3,0.151768101,
ISL,QGDP,TOT,PC_CHGPY,Q,2012-Q4,0.259147602,
ISL,QGDP,TOT,PC_CHGPY,Q,2013-Q1,4.364750343,
ISL,QGDP,TOT,PC_CHGPY,Q,2013-Q2,4.549940909,
ISL,QGDP,TOT,PC_CHGPY,Q,2013-Q3,3.628382746,
ISL,QGDP,TOT,PC_CHGPY,Q,2013-Q4,5.64586839,
ISL,QGDP,TOT,PC_CHGPY,Q,2014-Q1,1.924687884,
ISL,QGDP,TOT,PC_CHGPY,Q,2014-Q2,0.361291152,
ISL,QGDP,TOT,PC_CHGPY,Q,2014-Q3,4.15867896,
ISL,QGDP,TOT,PC_CHGPY,Q,2014-Q4,0.3576003,
ISL,QGDP,TOT,PC_CHGPY,Q,2015-Q1,1.518408163,
ISL,QGDP,TOT,PC_CHGPY,Q,2015-Q2,7.783196254,
ISL,QGDP,TOT,PC_CHGPY,Q,2015-Q3,3.263728572,
ISL,QGDP,TOT,PC_CHGPY,Q,2015-Q4,5.196167415,
ISL,QGDP,TOT,PC_CHGPY,Q,2016-Q1,3.912379621,
ISL,QGDP,TOT,PC_CHGPY,Q,2016-Q2,4.64346693,
ISL,QGDP,TOT,PC_CHGPY,Q,2016-Q3,7.338249816,
ISL,QGDP,TOT,PC_CHGPY,Q,2016-Q4,9.165672981,
ISL,QGDP,TOT,PC_CHGPY,Q,2017-Q1,8.060298253,
ISL,QGDP,TOT,PC_CHGPY,Q,2017-Q2,4.575598553,
ISL,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.368120258,
ISL,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.164690382,
ISL,QGDP,TOT,PC_CHGPY,Q,2018-Q1,6.970985915,
ISL,QGDP,TOT,PC_CHGPY,Q,2018-Q2,5.30918915,
ISL,QGDP,TOT,PC_CHGPY,Q,2018-Q3,4.628944084,
ISL,QGDP,TOT,PC_CHGPY,Q,2018-Q4,2.773902609,
ISL,QGDP,TOT,PC_CHGPY,Q,2019-Q1,4.128624618,
ISL,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.745841642,
ISL,QGDP,TOT,PC_CHGPY,Q,2019-Q3,0.814514108,
ISL,QGDP,TOT,PC_CHGPY,Q,2019-Q4,3.015785323,
ISL,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-4.058877468,
ISL,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-10.831659308,
ISL,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-7.469530331,
ISL,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-5.960508432,
ISL,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-2.938226368,
ISL,QGDP,TOT,PC_CHGPY,Q,2021-Q2,10.002451321,
ISL,QGDP,TOT,PC_CHGPY,Q,2021-Q3,6.970821694,
ISL,QGDP,TOT,PC_CHGPY,Q,2021-Q4,3.927250623,
ISL,QGDP,TOT,PC_CHGPY,Q,2022-Q1,7.27664664,
ESP,QGDP,TOT,PC_CHGPY,Q,2002-Q2,2.894575266,
ESP,QGDP,TOT,PC_CHGPY,Q,2002-Q3,2.572877781,
ESP,QGDP,TOT,PC_CHGPY,Q,2002-Q4,2.642993741,
ESP,QGDP,TOT,PC_CHGPY,Q,2003-Q1,3.159366222,
ESP,QGDP,TOT,PC_CHGPY,Q,2003-Q2,2.85865151,
ESP,QGDP,TOT,PC_CHGPY,Q,2003-Q3,2.90257618,
ESP,QGDP,TOT,PC_CHGPY,Q,2003-Q4,3.008540784,
ESP,QGDP,TOT,PC_CHGPY,Q,2004-Q1,2.674117613,
ESP,QGDP,TOT,PC_CHGPY,Q,2004-Q2,3.139803256,
ESP,QGDP,TOT,PC_CHGPY,Q,2004-Q3,3.427716114,
ESP,QGDP,TOT,PC_CHGPY,Q,2004-Q4,3.242952159,
ESP,QGDP,TOT,PC_CHGPY,Q,2005-Q1,3.625992408,
ESP,QGDP,TOT,PC_CHGPY,Q,2005-Q2,3.528592933,
ESP,QGDP,TOT,PC_CHGPY,Q,2005-Q3,3.55585132,
ESP,QGDP,TOT,PC_CHGPY,Q,2005-Q4,3.894805996,
ESP,QGDP,TOT,PC_CHGPY,Q,2006-Q1,4.068499687,
ESP,QGDP,TOT,PC_CHGPY,Q,2006-Q2,4.158393396,
ESP,QGDP,TOT,PC_CHGPY,Q,2006-Q3,4.119341277,
ESP,QGDP,TOT,PC_CHGPY,Q,2006-Q4,4.065349107,
ESP,QGDP,TOT,PC_CHGPY,Q,2007-Q1,3.82836033,
ESP,QGDP,TOT,PC_CHGPY,Q,2007-Q2,3.75333511,
ESP,QGDP,TOT,PC_CHGPY,Q,2007-Q3,3.586420235,
ESP,QGDP,TOT,PC_CHGPY,Q,2007-Q4,3.259496584,
ESP,QGDP,TOT,PC_CHGPY,Q,2008-Q1,2.544256265,
ESP,QGDP,TOT,PC_CHGPY,Q,2008-Q2,1.74439843,
ESP,QGDP,TOT,PC_CHGPY,Q,2008-Q3,0.78426446,
ESP,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-1.475769982,
ESP,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-4.24945107,
ESP,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-4.364255549,
ESP,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-3.985540796,
ESP,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-2.430336859,
ESP,QGDP,TOT,PC_CHGPY,Q,2010-Q1,0.15163904,
ESP,QGDP,TOT,PC_CHGPY,Q,2010-Q2,0.31260338,
ESP,QGDP,TOT,PC_CHGPY,Q,2010-Q3,0.05007437,
ESP,QGDP,TOT,PC_CHGPY,Q,2010-Q4,0.137639866,
ESP,QGDP,TOT,PC_CHGPY,Q,2011-Q1,0.009648641,
ESP,QGDP,TOT,PC_CHGPY,Q,2011-Q2,-0.456512717,
ESP,QGDP,TOT,PC_CHGPY,Q,2011-Q3,-1.051035465,
ESP,QGDP,TOT,PC_CHGPY,Q,2011-Q4,-1.758701814,
ESP,QGDP,TOT,PC_CHGPY,Q,2012-Q1,-2.527328994,
ESP,QGDP,TOT,PC_CHGPY,Q,2012-Q2,-3.157385348,
ESP,QGDP,TOT,PC_CHGPY,Q,2012-Q3,-3.022491654,
ESP,QGDP,TOT,PC_CHGPY,Q,2012-Q4,-3.133862306,
ESP,QGDP,TOT,PC_CHGPY,Q,2013-Q1,-2.530045721,
ESP,QGDP,TOT,PC_CHGPY,Q,2013-Q2,-1.670138916,
ESP,QGDP,TOT,PC_CHGPY,Q,2013-Q3,-1.220482784,
ESP,QGDP,TOT,PC_CHGPY,Q,2013-Q4,-0.295494008,
ESP,QGDP,TOT,PC_CHGPY,Q,2014-Q1,0.391740256,
ESP,QGDP,TOT,PC_CHGPY,Q,2014-Q2,0.945221705,
ESP,QGDP,TOT,PC_CHGPY,Q,2014-Q3,1.74793584,
ESP,QGDP,TOT,PC_CHGPY,Q,2014-Q4,2.450614801,
ESP,QGDP,TOT,PC_CHGPY,Q,2015-Q1,3.246965453,
ESP,QGDP,TOT,PC_CHGPY,Q,2015-Q2,3.873276253,
ESP,QGDP,TOT,PC_CHGPY,Q,2015-Q3,4.048558095,
ESP,QGDP,TOT,PC_CHGPY,Q,2015-Q4,4.162744164,
ESP,QGDP,TOT,PC_CHGPY,Q,2016-Q1,3.678792401,
ESP,QGDP,TOT,PC_CHGPY,Q,2016-Q2,3.008578363,
ESP,QGDP,TOT,PC_CHGPY,Q,2016-Q3,2.985140797,
ESP,QGDP,TOT,PC_CHGPY,Q,2016-Q4,2.470572308,
ESP,QGDP,TOT,PC_CHGPY,Q,2017-Q1,2.588779171,
ESP,QGDP,TOT,PC_CHGPY,Q,2017-Q2,3.257293623,
ESP,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.940226867,
ESP,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.105170881,
ESP,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.679684843,
ESP,QGDP,TOT,PC_CHGPY,Q,2018-Q2,2.184344364,
ESP,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.123714933,
ESP,QGDP,TOT,PC_CHGPY,Q,2018-Q4,2.173890457,
ESP,QGDP,TOT,PC_CHGPY,Q,2019-Q1,2.401358009,P
ESP,QGDP,TOT,PC_CHGPY,Q,2019-Q2,2.176754078,P
ESP,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.035871746,P
ESP,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.733430049,P
ESP,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-4.326540789,P
ESP,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-21.50187491,P
ESP,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-8.661583225,P
ESP,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-8.801676573,P
ESP,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-4.08938036,P
ESP,QGDP,TOT,PC_CHGPY,Q,2021-Q2,17.784211674,P
ESP,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.471848443,P
ESP,QGDP,TOT,PC_CHGPY,Q,2021-Q4,5.536334708,P
ESP,QGDP,TOT,PC_CHGPY,Q,2022-Q1,6.280315631,P
ESP,QGDP,TOT,PC_CHGPY,Q,2022-Q2,6.285400993,P
FIN,QGDP,TOT,PC_CHGPY,Q,2002-Q2,2.004818638,
FIN,QGDP,TOT,PC_CHGPY,Q,2002-Q3,1.126803875,
FIN,QGDP,TOT,PC_CHGPY,Q,2002-Q4,2.566135818,
FIN,QGDP,TOT,PC_CHGPY,Q,2003-Q1,1.179534314,
FIN,QGDP,TOT,PC_CHGPY,Q,2003-Q2,1.629539742,
FIN,QGDP,TOT,PC_CHGPY,Q,2003-Q3,3.086446568,
FIN,QGDP,TOT,PC_CHGPY,Q,2003-Q4,2.113220514,
FIN,QGDP,TOT,PC_CHGPY,Q,2004-Q1,4.152698172,
FIN,QGDP,TOT,PC_CHGPY,Q,2004-Q2,3.558635394,
FIN,QGDP,TOT,PC_CHGPY,Q,2004-Q3,3.444933735,
FIN,QGDP,TOT,PC_CHGPY,Q,2004-Q4,4.809876335,
FIN,QGDP,TOT,PC_CHGPY,Q,2005-Q1,4.512511681,
FIN,QGDP,TOT,PC_CHGPY,Q,2005-Q2,2.382177932,
FIN,QGDP,TOT,PC_CHGPY,Q,2005-Q3,2.749714844,
FIN,QGDP,TOT,PC_CHGPY,Q,2005-Q4,1.51700612,
FIN,QGDP,TOT,PC_CHGPY,Q,2006-Q1,3.030122397,
FIN,QGDP,TOT,PC_CHGPY,Q,2006-Q2,4.532839963,
FIN,QGDP,TOT,PC_CHGPY,Q,2006-Q3,4.020140348,
FIN,QGDP,TOT,PC_CHGPY,Q,2006-Q4,4.536379989,
FIN,QGDP,TOT,PC_CHGPY,Q,2007-Q1,3.963126531,
FIN,QGDP,TOT,PC_CHGPY,Q,2007-Q2,5.573297422,
FIN,QGDP,TOT,PC_CHGPY,Q,2007-Q3,5.53988642,
FIN,QGDP,TOT,PC_CHGPY,Q,2007-Q4,6.09991302,
FIN,QGDP,TOT,PC_CHGPY,Q,2008-Q1,3.960451139,
FIN,QGDP,TOT,PC_CHGPY,Q,2008-Q2,1.304736046,
FIN,QGDP,TOT,PC_CHGPY,Q,2008-Q3,0.729492064,
FIN,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-2.715996578,
FIN,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-8.905661724,
FIN,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-8.569424208,
FIN,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-8.041588241,
FIN,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-6.75056789,
FIN,QGDP,TOT,PC_CHGPY,Q,2010-Q1,0.70712215,
FIN,QGDP,TOT,PC_CHGPY,Q,2010-Q2,3.942631175,
FIN,QGDP,TOT,PC_CHGPY,Q,2010-Q3,2.567301507,
FIN,QGDP,TOT,PC_CHGPY,Q,2010-Q4,5.536019488,
FIN,QGDP,TOT,PC_CHGPY,Q,2011-Q1,5.072646996,
FIN,QGDP,TOT,PC_CHGPY,Q,2011-Q2,2.070675525,
FIN,QGDP,TOT,PC_CHGPY,Q,2011-Q3,2.617074654,
FIN,QGDP,TOT,PC_CHGPY,Q,2011-Q4,0.53424173,
FIN,QGDP,TOT,PC_CHGPY,Q,2012-Q1,-0.46093186,
FIN,QGDP,TOT,PC_CHGPY,Q,2012-Q2,-1.342555677,
FIN,QGDP,TOT,PC_CHGPY,Q,2012-Q3,-1.842831478,
FIN,QGDP,TOT,PC_CHGPY,Q,2012-Q4,-1.946007999,
FIN,QGDP,TOT,PC_CHGPY,Q,2013-Q1,-2.359964294,
FIN,QGDP,TOT,PC_CHGPY,Q,2013-Q2,-0.860853711,
FIN,QGDP,TOT,PC_CHGPY,Q,2013-Q3,-0.130193592,
FIN,QGDP,TOT,PC_CHGPY,Q,2013-Q4,-0.232263912,
FIN,QGDP,TOT,PC_CHGPY,Q,2014-Q1,-0.146658286,
FIN,QGDP,TOT,PC_CHGPY,Q,2014-Q2,-0.443643947,
FIN,QGDP,TOT,PC_CHGPY,Q,2014-Q3,-0.406204538,
FIN,QGDP,TOT,PC_CHGPY,Q,2014-Q4,-0.465609267,
FIN,QGDP,TOT,PC_CHGPY,Q,2015-Q1,-0.471140274,
FIN,QGDP,TOT,PC_CHGPY,Q,2015-Q2,0.879815658,
FIN,QGDP,TOT,PC_CHGPY,Q,2015-Q3,0.48184543,
FIN,QGDP,TOT,PC_CHGPY,Q,2015-Q4,1.287365939,
FIN,QGDP,TOT,PC_CHGPY,Q,2016-Q1,3.340424309,
FIN,QGDP,TOT,PC_CHGPY,Q,2016-Q2,1.950050025,
FIN,QGDP,TOT,PC_CHGPY,Q,2016-Q3,3.111312491,
FIN,QGDP,TOT,PC_CHGPY,Q,2016-Q4,2.851778842,
FIN,QGDP,TOT,PC_CHGPY,Q,2017-Q1,2.635288009,
FIN,QGDP,TOT,PC_CHGPY,Q,2017-Q2,3.781061364,
FIN,QGDP,TOT,PC_CHGPY,Q,2017-Q3,3.004614033,
FIN,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.353168808,
FIN,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.574851381,
FIN,QGDP,TOT,PC_CHGPY,Q,2018-Q2,1.250713674,
FIN,QGDP,TOT,PC_CHGPY,Q,2018-Q3,0.707467515,
FIN,QGDP,TOT,PC_CHGPY,Q,2018-Q4,0.052983875,
FIN,QGDP,TOT,PC_CHGPY,Q,2019-Q1,0.516135851,
FIN,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.462580838,
FIN,QGDP,TOT,PC_CHGPY,Q,2019-Q3,1.586797282,
FIN,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.330956206,
FIN,QGDP,TOT,PC_CHGPY,Q,2020-Q1,0.485445401,
FIN,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-6.505844145,
FIN,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-1.912986065,
FIN,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-0.945910635,
FIN,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-0.948759985,
FIN,QGDP,TOT,PC_CHGPY,Q,2021-Q2,7.110879944,
FIN,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.059181974,
FIN,QGDP,TOT,PC_CHGPY,Q,2021-Q4,3.116316697,
FIN,QGDP,TOT,PC_CHGPY,Q,2022-Q1,3.760960665,
NLD,QGDP,TOT,PC_CHGPY,Q,2002-Q2,0.231510228,
NLD,QGDP,TOT,PC_CHGPY,Q,2002-Q3,0.212975631,
NLD,QGDP,TOT,PC_CHGPY,Q,2002-Q4,0.040300273,
NLD,QGDP,TOT,PC_CHGPY,Q,2003-Q1,0.671931395,
NLD,QGDP,TOT,PC_CHGPY,Q,2003-Q2,-0.023899152,
NLD,QGDP,TOT,PC_CHGPY,Q,2003-Q3,-0.09033127,
NLD,QGDP,TOT,PC_CHGPY,Q,2003-Q4,0.29448898,
NLD,QGDP,TOT,PC_CHGPY,Q,2004-Q1,1.184842103,
NLD,QGDP,TOT,PC_CHGPY,Q,2004-Q2,2.019591561,
NLD,QGDP,TOT,PC_CHGPY,Q,2004-Q3,2.081437618,
NLD,QGDP,TOT,PC_CHGPY,Q,2004-Q4,1.75917512,
NLD,QGDP,TOT,PC_CHGPY,Q,2005-Q1,1.171867896,
NLD,QGDP,TOT,PC_CHGPY,Q,2005-Q2,1.400109726,
NLD,QGDP,TOT,PC_CHGPY,Q,2005-Q3,2.608579642,
NLD,QGDP,TOT,PC_CHGPY,Q,2005-Q4,3.03095707,
NLD,QGDP,TOT,PC_CHGPY,Q,2006-Q1,3.34016397,
NLD,QGDP,TOT,PC_CHGPY,Q,2006-Q2,4.154503032,
NLD,QGDP,TOT,PC_CHGPY,Q,2006-Q3,3.389040595,
NLD,QGDP,TOT,PC_CHGPY,Q,2006-Q4,3.588306691,
NLD,QGDP,TOT,PC_CHGPY,Q,2007-Q1,4.125437165,
NLD,QGDP,TOT,PC_CHGPY,Q,2007-Q2,3.114534741,
NLD,QGDP,TOT,PC_CHGPY,Q,2007-Q3,3.646875004,
NLD,QGDP,TOT,PC_CHGPY,Q,2007-Q4,4.190193103,
NLD,QGDP,TOT,PC_CHGPY,Q,2008-Q1,3.347400249,
NLD,QGDP,TOT,PC_CHGPY,Q,2008-Q2,3.327802565,
NLD,QGDP,TOT,PC_CHGPY,Q,2008-Q3,2.061055447,
NLD,QGDP,TOT,PC_CHGPY,Q,2008-Q4,0.034028853,
NLD,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-3.875672173,
NLD,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-4.344447473,
NLD,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-3.843695076,
NLD,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-2.62188036,
NLD,QGDP,TOT,PC_CHGPY,Q,2010-Q1,0.81722149,
NLD,QGDP,TOT,PC_CHGPY,Q,2010-Q2,1.25721918,
NLD,QGDP,TOT,PC_CHGPY,Q,2010-Q3,1.29867369,
NLD,QGDP,TOT,PC_CHGPY,Q,2010-Q4,1.828137541,
NLD,QGDP,TOT,PC_CHGPY,Q,2011-Q1,2.609628368,
NLD,QGDP,TOT,PC_CHGPY,Q,2011-Q2,2.069854792,
NLD,QGDP,TOT,PC_CHGPY,Q,2011-Q3,1.621272808,
NLD,QGDP,TOT,PC_CHGPY,Q,2011-Q4,-0.118670166,
NLD,QGDP,TOT,PC_CHGPY,Q,2012-Q1,-0.898543061,
NLD,QGDP,TOT,PC_CHGPY,Q,2012-Q2,-0.759337119,
NLD,QGDP,TOT,PC_CHGPY,Q,2012-Q3,-1.185684928,
NLD,QGDP,TOT,PC_CHGPY,Q,2012-Q4,-1.281521504,
NLD,QGDP,TOT,PC_CHGPY,Q,2013-Q1,-0.756178831,
NLD,QGDP,TOT,PC_CHGPY,Q,2013-Q2,-0.985952401,
NLD,QGDP,TOT,PC_CHGPY,Q,2013-Q3,0.04054004,
NLD,QGDP,TOT,PC_CHGPY,Q,2013-Q4,1.384967376,
NLD,QGDP,TOT,PC_CHGPY,Q,2014-Q1,0.962826174,
NLD,QGDP,TOT,PC_CHGPY,Q,2014-Q2,1.737787301,
NLD,QGDP,TOT,PC_CHGPY,Q,2014-Q3,1.380761087,
NLD,QGDP,TOT,PC_CHGPY,Q,2014-Q4,1.643639722,
NLD,QGDP,TOT,PC_CHGPY,Q,2015-Q1,2.345880125,
NLD,QGDP,TOT,PC_CHGPY,Q,2015-Q2,2.063626505,
NLD,QGDP,TOT,PC_CHGPY,Q,2015-Q3,2.159635363,
NLD,QGDP,TOT,PC_CHGPY,Q,2015-Q4,1.26935535,
NLD,QGDP,TOT,PC_CHGPY,Q,2016-Q1,1.594983193,
NLD,QGDP,TOT,PC_CHGPY,Q,2016-Q2,1.521448039,
NLD,QGDP,TOT,PC_CHGPY,Q,2016-Q3,2.302577924,
NLD,QGDP,TOT,PC_CHGPY,Q,2016-Q4,3.142445133,
